# BLASTP 2.17.0+
# Query: BroT24.C03g04420.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 104 hits found
BroT24.C03g04420.1	AT5G10140.1	82.323	198	32	3	1	197	1	196	1.98e-100	288
BroT24.C03g04420.1	AT5G65050.3	62.755	196	72	1	1	196	1	195	5.81e-73	218
BroT24.C03g04420.1	AT5G65060.1	60.204	196	77	1	1	196	1	195	1.35e-71	215
BroT24.C03g04420.1	AT1G77080.8	54.464	224	74	2	1	197	1	223	4.58e-67	204
BroT24.C03g04420.1	AT5G65070.3	48.498	233	81	3	1	196	1	231	7.40e-64	196
BroT24.C03g04420.1	AT5G65080.2	51.269	197	94	2	1	196	8	203	6.04e-50	160
BroT24.C03g04420.1	AT1G24260.2	40.936	171	90	3	1	160	1	171	2.11e-33	119
BroT24.C03g04420.1	AT2G45660.1	40.828	169	91	3	1	161	1	168	3.19e-33	117
BroT24.C03g04420.1	AT3G61120.1	38.813	219	106	6	1	195	1	215	9.70e-33	117
BroT24.C03g04420.1	AT3G30260.1	43.046	151	78	2	1	143	1	151	1.42e-32	117
BroT24.C03g04420.1	AT5G62165.1	36.275	204	120	3	1	196	1	202	1.46e-32	115
BroT24.C03g04420.1	AT1G26310.1	37.811	201	114	4	1	190	1	201	1.90e-32	117
BroT24.C03g04420.1	AT5G15800.2	41.765	170	89	3	1	161	1	169	2.88e-32	116
BroT24.C03g04420.1	AT5G23260.4	41.212	165	87	4	1	157	17	179	3.48e-31	114
BroT24.C03g04420.1	AT1G69120.1	38.122	181	103	3	1	172	1	181	5.34e-31	113
BroT24.C03g04420.1	AT4G22950.1	40.719	167	91	2	1	160	1	166	1.22e-30	111
BroT24.C03g04420.1	AT3G57390.1	38.333	180	95	2	1	165	1	179	1.50e-30	112
BroT24.C03g04420.1	AT2G03710.1	42.857	168	88	3	1	160	1	168	2.84e-30	111
BroT24.C03g04420.1	AT2G45650.1	41.667	168	88	3	1	160	1	166	9.11e-30	110
BroT24.C03g04420.1	AT3G02310.1	40.000	170	92	3	1	161	1	169	1.70e-29	109
BroT24.C03g04420.1	AT5G51870.3	40.000	180	94	3	1	169	11	187	2.21e-29	108
BroT24.C03g04420.1	AT4G11880.1	43.605	172	90	2	1	165	1	172	2.44e-29	108
BroT24.C03g04420.1	AT4G18960.1	36.979	192	103	6	2	182	18	202	2.93e-29	108
BroT24.C03g04420.1	AT5G60910.1	37.363	182	105	4	1	173	1	182	3.88e-29	108
BroT24.C03g04420.1	AT4G09960.4	41.216	148	78	2	1	140	96	242	1.26e-28	108
BroT24.C03g04420.1	AT5G51860.1	37.791	172	99	2	1	164	1	172	3.02e-28	104
BroT24.C03g04420.1	AT2G14210.2	36.095	169	97	2	1	160	1	167	6.94e-28	104
BroT24.C03g04420.1	AT4G37940.1	37.195	164	95	3	1	157	1	163	1.09e-27	103
BroT24.C03g04420.1	AT5G13790.2	40.120	167	95	3	1	163	1	166	3.40e-26	100
BroT24.C03g04420.1	AT3G57230.1	35.542	166	95	4	1	157	1	163	2.03e-25	98.2
BroT24.C03g04420.1	AT2G42830.2	35.632	174	99	5	1	163	16	187	7.09e-25	97.1
BroT24.C03g04420.1	AT5G20240.1	34.270	178	105	4	1	172	1	172	3.23e-24	94.4
BroT24.C03g04420.1	AT4G24540.1	39.053	169	92	5	1	160	1	167	4.71e-24	94.4
BroT24.C03g04420.1	AT2G22540.1	35.593	177	93	5	1	163	1	170	8.16e-24	94.0
BroT24.C03g04420.1	AT3G58780.4	38.926	149	80	4	1	140	16	162	1.27e-23	94.4
BroT24.C03g04420.1	AT1G71692.1	31.579	209	124	2	1	194	1	205	4.26e-21	86.3
BroT24.C03g04420.1	AT1G77980.1	58.571	70	29	0	1	70	1	70	1.41e-20	87.0
BroT24.C03g04420.1	AT3G54340.1	33.133	166	85	5	1	151	1	155	1.66e-20	85.1
BroT24.C03g04420.1	AT2G22630.1	31.548	168	107	2	1	161	1	167	3.57e-20	84.3
BroT24.C03g04420.1	AT1G22130.1	55.714	70	31	0	1	70	1	70	1.18e-19	84.7
BroT24.C03g04420.1	AT1G77950.1	52.857	70	33	0	1	70	1	70	9.00e-18	78.2
BroT24.C03g04420.1	AT1G01530.1	52.174	69	32	1	1	69	6	73	2.64e-17	77.0
BroT24.C03g04420.1	AT1G72350.1	50.725	69	31	1	2	70	43	108	6.21e-16	72.8
BroT24.C03g04420.1	AT1G18750.3	32.168	143	80	3	1	126	1	143	6.34e-16	74.7
BroT24.C03g04420.1	AT4G37435.1	29.545	176	104	4	1	157	1	175	1.28e-15	71.2
BroT24.C03g04420.1	AT2G34440.1	39.474	76	45	1	1	76	1	75	2.22e-15	70.1
BroT24.C03g04420.1	AT1G65360.1	45.714	70	37	1	1	70	6	74	2.54e-15	71.2
BroT24.C03g04420.1	AT1G31140.2	33.553	152	85	4	1	139	1	149	5.13e-15	70.1
BroT24.C03g04420.1	AT5G60440.1	46.377	69	36	1	2	70	7	74	1.33e-14	70.1
BroT24.C03g04420.1	AT2G24840.1	45.714	70	37	1	1	70	62	130	1.76e-14	69.3
BroT24.C03g04420.1	AT4G36590.1	55.357	56	25	0	2	57	7	62	8.95e-14	67.4
BroT24.C03g04420.1	AT3G66656.1	41.429	70	40	1	1	70	1	69	1.04e-13	65.9
BroT24.C03g04420.1	AT2G03060.2	54.717	53	24	0	1	53	1	53	1.98e-13	67.4
BroT24.C03g04420.1	AT1G69540.2	50.943	53	26	0	1	53	1	53	6.28e-13	65.9
BroT24.C03g04420.1	AT3G04100.1	38.235	68	41	1	2	69	14	80	1.21e-12	63.5
BroT24.C03g04420.1	AT1G47760.1	47.368	57	30	0	1	57	1	57	2.74e-12	62.4
BroT24.C03g04420.1	AT2G26320.1	45.070	71	38	1	1	70	17	87	3.18e-12	60.5
BroT24.C03g04420.1	AT1G29962.1	34.234	111	70	2	2	110	8	117	9.88e-12	60.8
BroT24.C03g04420.1	AT1G28460.1	44.828	58	32	0	2	59	8	65	3.10e-11	59.3
BroT24.C03g04420.1	AT1G46408.1	44.444	72	32	3	1	64	1	72	3.85e-10	57.4
BroT24.C03g04420.1	AT1G17310.2	49.275	69	32	1	2	70	59	124	1.28e-08	52.8
BroT24.C03g04420.1	AT5G27130.1	42.254	71	38	1	3	70	14	84	6.43e-08	51.2
BroT24.C03g04420.1	AT1G28450.1	39.655	58	35	0	2	59	8	65	1.04e-07	49.7
BroT24.C03g04420.1	AT1G60920.1	42.105	76	35	4	1	67	1	76	1.10e-07	49.7
BroT24.C03g04420.1	AT3G05860.1	46.939	49	26	0	1	49	1	49	1.67e-07	49.7
BroT24.C03g04420.1	AT5G55690.1	35.938	64	35	1	1	64	1	58	9.37e-07	47.8
BroT24.C03g04420.1	AT5G49420.1	42.373	59	30	1	3	57	8	66	1.05e-06	47.8
BroT24.C03g04420.1	AT5G38620.1	42.373	59	30	1	3	57	6	64	1.24e-06	47.4
