# BLASTP 2.17.0+
# Query: BroT12.C04g46930.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
BroT12.C04g46930.1	AT2G25930.1	65.068	146	37	6	1	140	1	138	2.10e-46	164
BroT12.C04g46930.1	AT2G25930.1	46.445	211	70	5	97	268	169	375	1.26e-39	145
BroT12.C04g46930.1	AT3G21320.1	27.703	296	171	8	4	263	3	291	3.81e-23	98.2
BroT12.C04g46930.1	AT5G67390.1	28.571	35	25	0	226	260	13	47	0.79	30.0
BroT12.C04g46930.1	AT4G33530.1	41.667	36	19	1	184	219	711	744	2.5	29.3
BroT12.C04g46930.1	AT5G61300.1	29.730	37	20	1	227	263	40	70	2.6	29.3
BroT12.C04g46930.1	AT3G54750.3	26.515	132	88	4	99	225	91	218	2.9	29.3
BroT12.C04g46930.1	AT1G67070.1	52.381	21	10	0	54	74	363	383	4.2	28.5
# BLASTP 2.17.0+
# Query: BroT12.C04g46940.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
BroT12.C04g46940.1	AT2G25930.1	70.833	240	41	8	11	233	465	692	4.24e-71	229
BroT12.C04g46940.1	AT3G21320.1	28.634	227	99	9	16	232	363	536	1.35e-11	63.2
BroT12.C04g46940.1	AT1G79830.4	22.581	155	105	5	81	235	161	300	0.88	30.4
BroT12.C04g46940.1	AT1G69070.2	30.000	60	40	1	112	169	271	330	1.5	29.6
BroT12.C04g46940.1	AT1G62320.3	20.779	77	56	1	92	163	694	770	2.4	29.3
BroT12.C04g46940.1	AT3G13360.2	37.037	27	17	0	70	96	182	208	2.5	28.9
BroT12.C04g46940.1	AT1G05680.1	20.909	110	71	4	28	132	7	105	2.6	28.9
BroT12.C04g46940.1	AT1G76720.2	27.059	85	56	2	128	209	8	89	6.7	27.7
BroT12.C04g46940.1	AT3G17230.1	32.203	59	35	1	179	232	97	155	7.8	26.9
# BLASTP 2.17.0+
# Query: BroT12.C04g46910.1
# Database: Araport11_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
BroT12.C04g46910.1	AT2G25930.1	71.391	381	69	13	66	421	327	692	4.33e-141	418
BroT12.C04g46910.1	AT2G25930.1	39.535	86	46	4	1	85	102	182	7.33e-05	44.7
BroT12.C04g46910.1	AT3G21320.1	29.177	401	175	17	45	420	220	536	3.58e-23	101
BroT12.C04g46910.1	AT1G15040.1	24.545	110	70	3	139	244	175	275	0.35	32.7
BroT12.C04g46910.1	AT5G67300.1	30.159	63	42	1	169	231	119	179	0.92	31.2
BroT12.C04g46910.1	AT5G67390.1	28.571	35	25	0	72	106	13	47	1.9	29.6
BroT12.C04g46910.1	AT1G69070.2	33.333	51	32	1	306	354	277	327	5.2	29.3
BroT12.C04g46910.1	AT5G61300.1	29.730	37	20	1	73	109	40	70	5.4	29.3
BroT12.C04g46910.1	AT3G13360.2	37.037	27	17	0	258	284	182	208	6.0	28.9
BroT12.C04g46910.1	AT1G32100.1	48.387	31	14	1	107	137	105	133	7.7	28.5
# BLAST processed 3 queries
