C08	44619673	49
C08	44619674	47
C08	44619675	47
C08	44619676	47
C08	44619677	51
C08	44619678	51
C08	44619679	50
C08	44619680	50
C08	44619681	50
C08	44619682	50
C08	44619683	50
C08	44619684	50
C08	44619685	53
C08	44619686	53
C08	44619687	59
C08	44619688	58
C08	44619689	58
C08	44619690	58
C08	44619691	58
C08	44619692	59
C08	44619693	59
C08	44619694	59
C08	44619695	59
C08	44619696	57
C08	44619697	53
C08	44619698	53
C08	44619699	52
C08	44619700	52
C08	44619701	55
C08	44619702	55
C08	44619703	55
C08	44619704	56
C08	44619705	53
C08	44619706	53
C08	44619707	53
C08	44619708	53
C08	44619709	53
C08	44619710	53
C08	44619711	53
C08	44619712	53
C08	44619713	53
C08	44619714	53
C08	44619715	52
C08	44619716	53
C08	44619717	53
C08	44619718	53
C08	44619719	53
C08	44619720	53
C08	44619721	53
C08	44619722	53
C08	44619723	53
C08	44619724	52
C08	44619725	49
C08	44619726	49
C08	44619727	50
C08	44619728	50
C08	44619729	51
C08	44619730	51
C08	44619731	52
C08	44619732	52
C08	44619733	52
C08	44619734	52
C08	44619735	51
C08	44619736	51
C08	44619737	48
C08	44619738	48
C08	44619739	48
C08	44619740	48
C08	44619741	48
C08	44619742	48
C08	44619743	48
C08	44619744	48
C08	44619745	48
C08	44619746	48
C08	44619747	48
C08	44619748	47
C08	44619749	42
C08	44619750	42
C08	44619751	42
C08	44619752	41
C08	44619753	42
C08	44619754	42
C08	44619755	42
C08	44619756	42
C08	44619757	61
C08	44619758	61
C08	44619759	61
C08	44619760	61
C08	44619761	61
C08	44619762	61
C08	44619763	62
C08	44619764	65
C08	44619765	69
C08	44619766	69
C08	44619767	69
C08	44619768	69
C08	44619769	69
C08	44619770	70
C08	44619771	70
C08	44619772	70
C08	44619773	70
C08	44619774	70
C08	44619775	69
C08	44619776	72
C08	44619777	70
C08	44619778	70
C08	44619779	70
C08	44619780	70
C08	44619781	74
C08	44619782	74
C08	44619783	74
C08	44619784	74
C08	44619785	74
C08	44619786	72
C08	44619787	72
C08	44619788	75
C08	44619789	75
C08	44619790	75
C08	44619791	78
C08	44619792	75
C08	44619793	75
C08	44619794	75
C08	44619795	75
C08	44619796	75
C08	44619797	75
C08	44619798	75
C08	44619799	75
C08	44619800	76
C08	44619801	76
C08	44619802	76
C08	44619803	76
C08	44619804	76
C08	44619805	76
C08	44619806	76
C08	44619807	78
C08	44619808	80
C08	44619809	79
C08	44619810	80
C08	44619811	84
C08	44619812	84
C08	44619813	84
C08	44619814	84
C08	44619815	84
C08	44619816	81
C08	44619817	81
C08	44619818	81
C08	44619819	81
C08	44619820	81
C08	44619821	81
C08	44619822	62
C08	44619823	62
C08	44619824	62
C08	44619825	63
C08	44619826	63
C08	44619827	59
C08	44619828	59
C08	44619829	59
C08	44619830	59
C08	44619831	59
C08	44619832	59
C08	44619833	59
C08	44619834	59
C08	44619835	57
C08	44619836	57
C08	44619837	51
C08	44619838	51
C08	44619839	51
C08	44619840	51
C08	44619841	52
C08	44619842	49
C08	44619843	49
C08	44619844	49
C08	44619845	49
C08	44619846	49
C08	44619847	49
C08	44619848	49
C08	44619849	49
C08	44619850	49
C08	44619851	46
C08	44619852	46
C08	44619853	46
C08	44619854	45
C08	44619855	46
C08	44619856	46
C08	44619857	47
C08	44619858	47
C08	44619859	47
C08	44619860	47
C08	44619861	47
C08	44619862	52
C08	44619863	52
C08	44619864	57
C08	44619865	57
C08	44619866	56
C08	44619867	57
C08	44619868	57
C08	44619869	57
C08	44619870	57
C08	44619871	57
C08	44619872	57
C08	44619873	57
C08	44619874	57
C08	44619875	57
C08	44619876	57
C08	44619877	56
C08	44619878	56
C08	44619879	55
C08	44619880	55
C08	44619881	54
C08	44619882	55
C08	44619883	55
C08	44619884	55
C08	44619885	55
C08	44619886	55
C08	44619887	54
C08	44619888	54
C08	44619889	56
C08	44619890	56
C08	44619891	56
C08	44619892	56
C08	44619893	56
C08	44619894	56
C08	44619895	56
C08	44619896	56
C08	44619897	56
C08	44619898	56
C08	44619899	56
C08	44619900	58
C08	44619901	58
C08	44619902	57
C08	44619903	58
C08	44619904	58
C08	44619905	58
C08	44619906	58
C08	44619907	58
C08	44619908	58
C08	44619909	58
C08	44619910	58
C08	44619911	58
C08	44619912	58
C08	44619913	57
C08	44619914	57
C08	44619915	53
C08	44619916	53
C08	44619917	56
C08	44619918	56
C08	44619919	56
C08	44619920	55
C08	44619921	55
C08	44619922	55
C08	44619923	55
C08	44619924	55
C08	44619925	55
C08	44619926	52
C08	44619927	52
C08	44619928	52
C08	44619929	52
C08	44619930	52
C08	44619931	48
C08	44619932	48
C08	44619933	48
C08	44619934	48
C08	44619935	48
C08	44619936	48
C08	44619937	49
C08	44619938	46
