# BLASTP 2.17.0+
# Query: BroT21.C04g14000.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
BroT21.C04g14000.1	BroT22.C04g17760.1	100.000	133	0	0	1	133	1	133	8.87e-96	271
BroT21.C04g14000.1	BroT22.C06g42150.1	91.304	115	8	1	1	115	1	113	7.36e-65	194
BroT21.C04g14000.1	BroT22.C02g20180.1	81.739	115	21	0	1	115	1	115	3.20e-63	191
BroT21.C04g14000.1	BroT22.C06g31900.1	78.261	115	25	0	1	115	1	115	6.64e-62	187
BroT21.C04g14000.1	BroT22.C03g57330.1	56.481	108	46	1	7	113	6	113	1.81e-41	135
BroT21.C04g14000.1	BroT22.C02g01300.1	57.009	107	46	0	7	113	10	116	8.17e-41	134
BroT21.C04g14000.1	BroT22.C04g46560.1	56.140	114	49	1	1	113	1	114	1.41e-39	130
BroT21.C04g14000.1	BroT22.C03g01540.1	55.556	108	48	0	7	114	7	114	1.53e-39	130
BroT21.C04g14000.1	BroT22.C04g19990.1	55.263	114	50	1	1	113	1	114	3.35e-39	130
BroT21.C04g14000.1	BroT22.C03g28410.1	55.263	114	50	1	1	113	1	114	4.56e-39	129
BroT21.C04g14000.1	BroT22.C09g58950.1	55.140	107	48	0	7	113	10	116	6.65e-37	124
BroT21.C04g14000.1	BroT22.C08g43730.1	45.794	107	57	1	7	113	6	111	7.16e-30	106
BroT21.C04g14000.1	BroT22.C05g13730.1	43.363	113	63	1	1	113	1	112	1.77e-28	102
BroT21.C04g14000.1	BroT22.C06g30550.1	35.417	48	31	0	56	103	197	244	1.6	28.5
# BLASTP 2.17.0+
# Query: BroT22.C04g17760.1
# Database: cauliflower_prot_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
BroT22.C04g17760.1	BroT22.C04g17760.1	100.000	133	0	0	1	133	1	133	8.87e-96	271
BroT22.C04g17760.1	BroT22.C06g42150.1	91.304	115	8	1	1	115	1	113	7.36e-65	194
BroT22.C04g17760.1	BroT22.C02g20180.1	81.739	115	21	0	1	115	1	115	3.20e-63	191
BroT22.C04g17760.1	BroT22.C06g31900.1	78.261	115	25	0	1	115	1	115	6.64e-62	187
BroT22.C04g17760.1	BroT22.C03g57330.1	56.481	108	46	1	7	113	6	113	1.81e-41	135
BroT22.C04g17760.1	BroT22.C02g01300.1	57.009	107	46	0	7	113	10	116	8.17e-41	134
BroT22.C04g17760.1	BroT22.C04g46560.1	56.140	114	49	1	1	113	1	114	1.41e-39	130
BroT22.C04g17760.1	BroT22.C03g01540.1	55.556	108	48	0	7	114	7	114	1.53e-39	130
BroT22.C04g17760.1	BroT22.C04g19990.1	55.263	114	50	1	1	113	1	114	3.35e-39	130
BroT22.C04g17760.1	BroT22.C03g28410.1	55.263	114	50	1	1	113	1	114	4.56e-39	129
BroT22.C04g17760.1	BroT22.C09g58950.1	55.140	107	48	0	7	113	10	116	6.65e-37	124
BroT22.C04g17760.1	BroT22.C08g43730.1	45.794	107	57	1	7	113	6	111	7.16e-30	106
BroT22.C04g17760.1	BroT22.C05g13730.1	43.363	113	63	1	1	113	1	112	1.77e-28	102
BroT22.C04g17760.1	BroT22.C06g30550.1	35.417	48	31	0	56	103	197	244	1.6	28.5
# BLAST processed 2 queries
