homology_group,1,2,3,4
656026,1,1,1,1
656027,1,1,1,1
656028,1,1,1,0
656029,1,0,1,1
656030,1,0,1,1
656031,1,0,1,1
656032,1,1,1,1
656033,1,1,1,1
656034,1,0,0,0
656035,1,0,0,0
656036,1,0,0,0
656037,1,1,1,1
656038,1,1,1,1
656039,1,0,1,1
656040,1,1,1,1
656041,1,1,1,1
656042,1,1,1,1
656043,1,1,0,0
656044,0,0,1,1
656045,1,0,1,0
656046,1,1,1,1
656047,1,1,1,1
656048,1,1,1,1
656049,1,1,1,1
656050,1,0,0,0
656051,1,0,1,1
656052,1,1,1,1
656053,1,1,1,1
656054,1,0,0,0
656055,1,1,1,1
656056,1,1,1,1
656057,1,1,1,1
656058,1,1,1,0
656059,1,1,0,0
656060,1,0,0,1
656061,1,1,1,1
656062,1,0,0,1
656063,1,1,1,1
656064,1,0,0,0
656065,1,1,1,1
656066,1,1,1,1
656067,0,1,0,0
656068,0,0,1,0
656069,0,0,0,1
656070,1,0,0,0
656071,0,1,0,1
656072,1,1,1,1
656073,1,0,0,0
656074,0,0,1,0
656075,1,1,1,1
656076,1,0,0,0
656077,0,0,1,0
656078,0,1,0,0
656079,0,0,0,1
656080,0,0,1,0
656081,1,1,0,0
656082,0,1,0,0
656083,0,0,0,1
656084,0,0,0,1
656085,0,1,0,0
656086,1,0,0,0
656087,0,0,0,1
656088,1,1,1,1
656089,1,1,1,1
656090,1,1,1,1
656091,1,1,1,1
656092,1,1,1,1
656093,1,0,0,0
656094,1,1,1,1
656095,1,1,1,1
656096,1,0,1,1
656097,1,1,1,1
656098,1,1,0,0
656099,1,0,1,1
656100,1,1,1,0
656101,1,1,1,0
656102,0,1,0,1
656103,1,1,1,1
656104,1,1,1,1
656105,1,1,1,1
656106,1,1,1,1
656107,1,1,1,1
656108,1,1,1,1
656109,1,1,1,1
656110,1,1,1,1
656111,1,0,1,1
656112,1,1,1,1
656113,1,1,1,1
656114,1,0,1,0
656115,1,1,1,1
656116,1,1,1,1
656117,1,0,0,0
656118,1,1,1,1
656119,1,1,1,0
656120,1,1,1,1
656121,1,1,1,1
656122,1,1,1,1
656123,1,1,1,1
656124,1,1,1,1
656125,1,1,1,1
656126,1,0,0,0
656127,1,1,1,1
656128,1,1,1,1
656129,1,0,0,0
656130,1,0,0,0
656131,1,1,1,1
656132,1,1,0,1
656133,1,0,0,0
656134,1,1,1,1
656135,1,1,1,0
656136,0,0,0,1
656137,1,0,0,0
656138,1,1,1,1
656139,1,0,0,0
656140,1,0,0,1
656141,1,1,1,1
656142,0,1,0,0
656143,0,0,1,0
656144,1,0,0,0
656145,0,0,0,1
656146,1,0,0,0
656147,1,1,1,1
656148,1,1,1,1
656149,1,1,1,1
656150,1,1,1,1
656151,1,1,1,1
656152,1,1,1,1
656153,0,1,0,1
656154,1,1,1,1
656155,1,1,1,1
656156,1,1,1,1
656157,1,1,1,1
656158,1,1,1,1
656159,1,1,0,1
656160,1,1,0,1
656161,1,1,0,1
656162,1,1,1,1
656163,1,1,1,1
656164,1,1,1,1
656165,1,0,0,0
656166,1,0,0,1
656167,1,1,0,0
656168,1,1,0,0
656169,0,1,0,0
656170,1,1,1,1
656171,1,1,1,1
656172,1,1,1,1
656173,1,0,0,1
656174,0,1,1,0
656175,1,0,1,0
656176,1,0,0,0
656177,1,0,1,0
656178,1,1,1,1
656179,1,1,1,1
656180,1,0,0,0
656181,1,1,1,1
656182,1,1,1,1
656183,1,1,0,0
656184,1,0,1,0
656185,1,1,1,1
656186,1,1,1,1
656187,1,1,1,1
656188,1,1,1,1
656189,1,1,1,1
656190,1,1,1,1
656191,1,1,1,1
656192,1,1,1,1
656193,1,1,1,1
656194,1,1,1,1
656195,1,1,1,1
656196,1,1,1,1
656197,1,1,1,1
656198,1,1,1,1
656199,1,1,0,1
656200,1,1,1,1
656201,1,0,1,0
656202,1,1,1,0
656203,1,1,1,0
656204,1,1,1,1
656205,1,0,1,1
656206,1,1,1,1
656207,1,1,1,1
656208,1,1,1,1
656209,1,1,0,1
656210,1,1,0,0
656211,0,0,1,0
656212,1,1,0,1
656213,1,1,0,1
656214,1,0,0,0
656215,1,1,0,1
656216,1,0,0,1
656217,1,1,0,1
656218,1,1,0,1
656219,1,1,1,0
656220,1,0,1,1
656221,0,1,0,1
656222,1,0,0,0
656223,1,1,1,1
656224,1,1,1,1
656225,1,1,1,1
656226,1,1,1,1
656227,1,0,1,1
656228,1,1,1,1
656229,1,1,1,1
656230,1,1,1,1
656231,1,1,1,1
656232,1,1,1,1
656233,1,1,1,1
656234,1,1,1,1
656235,1,1,1,1
656236,1,1,1,1
656237,1,1,1,1
656238,1,1,1,1
656239,1,0,0,0
656240,1,1,1,1
656241,1,1,1,1
656242,1,1,1,0
656243,0,1,0,1
656244,1,0,1,0
656245,0,0,0,1
656246,0,1,0,0
656247,0,0,0,1
656248,1,0,1,0
656249,1,1,1,1
656250,1,1,1,1
656251,1,0,1,1
656252,0,0,0,1
656253,0,0,1,0
656254,0,1,0,0
656255,0,0,1,0
656256,1,0,0,0
656257,0,0,0,1
656258,0,1,0,0
656259,1,0,0,0
656260,1,1,1,1
656261,0,1,1,1
656262,1,0,0,1
656263,1,1,0,0
656264,1,0,0,0
656265,1,1,1,1
656266,1,1,1,1
656267,1,1,1,1
656268,0,1,1,1
656269,1,0,0,0
656270,0,0,1,0
656271,0,0,1,0
656272,1,1,1,1
656273,1,0,1,0
656274,0,1,0,1
656275,1,0,1,0
656276,1,1,0,1
656277,1,0,0,0
656278,0,1,0,0
656279,0,1,0,0
656280,0,1,0,0
656281,0,0,1,0
656282,1,0,0,0
656283,0,0,0,1
656284,0,0,1,0
656285,0,0,1,0
656286,0,0,1,0
656287,0,0,0,1
656288,0,0,0,1
656289,1,0,1,0
656290,1,0,0,0
656291,1,1,1,1
656292,1,0,1,0
656293,1,1,1,1
656294,1,1,1,1
656295,1,1,1,1
656296,1,0,1,0
656297,0,1,0,1
656298,1,0,1,0
656299,1,0,0,0
656300,1,1,1,1
656301,1,1,1,1
656302,1,0,0,0
656303,1,0,1,0
656304,1,0,1,0
656305,1,1,1,1
656306,1,1,1,1
656307,1,1,1,0
656308,1,1,1,1
656309,1,1,1,1
656310,1,1,1,1
656311,1,1,1,1
656312,1,0,1,0
656313,1,1,1,1
656314,1,1,1,1
656315,1,1,1,1
656316,1,0,0,0
656317,1,0,1,0
656318,1,1,1,1
656319,1,1,1,1
656320,1,1,1,1
656321,1,1,1,1
656322,1,1,1,1
656323,1,1,1,1
656324,0,0,0,1
656325,1,0,0,0
656326,1,1,1,1
656327,1,0,1,0
656328,1,1,1,1
656329,1,0,1,1
656330,1,1,1,1
656331,1,1,1,1
656332,1,1,1,1
656333,1,1,0,1
656334,1,0,0,0
656335,1,1,1,1
656336,1,1,1,1
656337,1,1,1,1
656338,1,1,1,1
656339,1,1,1,1
656340,1,1,1,1
656341,1,1,1,1
656342,1,1,1,1
656343,1,1,1,1
656344,1,0,1,0
656345,1,1,1,1
656346,1,1,1,1
656347,1,1,1,1
656348,1,1,1,1
656349,1,1,1,1
656350,1,1,1,1
656351,1,0,0,0
656352,1,0,0,0
656353,1,0,1,0
656354,1,1,1,1
656355,1,1,1,1
656356,1,1,1,1
656357,1,1,0,1
656358,1,1,1,1
656359,1,1,1,1
656360,1,1,1,1
656361,1,1,1,0
656362,1,0,1,0
656363,1,1,1,1
656364,1,1,1,1
656365,1,1,1,1
656366,1,1,1,1
656367,1,1,0,1
656368,1,0,0,1
656369,1,1,1,1
656370,1,1,1,1
656371,1,1,1,1
656372,1,1,1,1
656373,1,1,0,1
656374,1,1,1,1
656375,1,1,1,1
656376,1,1,1,1
656377,1,1,0,1
656378,1,0,0,0
656379,1,1,0,1
656380,1,1,1,1
656381,1,1,1,1
656382,1,0,0,0
656383,1,0,0,0
656384,1,1,1,1
656385,1,1,1,1
656386,1,1,1,1
656387,1,1,1,1
656388,1,1,1,0
656389,1,1,1,0
656390,1,0,1,0
656391,1,0,0,0
656392,0,0,1,0
656393,0,1,0,0
656394,0,1,0,0
656395,1,1,1,1
656396,1,1,1,1
656397,1,0,0,0
656398,1,1,1,1
656399,1,1,1,1
656400,1,1,1,1
656401,1,1,1,1
656402,1,1,1,1
656403,1,0,1,1
656404,1,0,1,1
656405,0,1,0,0
656406,0,1,0,0
656407,1,0,1,0
656408,1,0,0,0
656409,1,0,0,0
656410,1,1,1,1
656411,1,1,1,1
656412,1,1,1,1
656413,1,1,1,1
656414,1,1,1,0
656415,1,1,1,1
656416,1,0,0,0
656417,1,0,0,0
656418,1,0,0,0
656419,1,1,1,1
656420,1,1,0,0
656421,1,1,1,1
656422,1,1,1,1
656423,1,1,1,1
656424,1,1,1,1
656425,1,1,1,1
656426,1,1,1,1
656427,1,1,0,0
656428,0,1,0,1
656429,1,1,1,1
656430,1,1,1,1
656431,1,1,1,1
656432,1,1,0,0
656433,1,1,1,1
656434,1,1,1,1
656435,1,0,1,1
656436,1,0,1,1
656437,1,1,1,1
656438,1,1,1,1
656439,1,1,1,1
656440,1,1,1,1
656441,1,1,1,1
656442,1,0,0,0
656443,1,0,0,0
656444,1,0,0,0
656445,1,1,1,1
656446,1,1,1,1
656447,1,0,0,0
656448,1,0,0,0
656449,1,1,1,1
656450,1,1,1,1
656451,1,1,1,1
656452,1,1,1,1
656453,1,1,1,0
656454,1,1,0,1
656455,1,0,0,0
656456,1,0,0,1
656457,1,0,0,1
656458,1,0,0,1
656459,1,0,0,1
656460,1,0,0,1
656461,1,0,0,1
656462,1,0,0,1
656463,1,0,0,1
656464,1,0,0,1
656465,1,0,0,1
656466,0,0,0,1
656467,0,0,0,1
656468,1,0,0,0
656469,1,1,1,1
656470,1,0,0,1
656471,1,0,0,0
656472,1,0,0,1
656473,1,0,0,1
656474,1,0,0,1
656475,1,0,0,1
656476,0,0,0,1
656477,1,0,0,1
656478,1,0,0,1
656479,0,0,0,1
656480,1,0,0,0
656481,1,0,0,0
656482,1,0,0,0
656483,1,1,1,1
656484,1,0,0,0
656485,1,1,1,1
656486,1,0,0,0
656487,1,0,0,0
656488,1,0,0,0
656489,1,0,0,0
656490,1,0,0,0
656491,1,1,1,1
656492,1,0,1,1
656493,1,0,0,0
656494,0,0,1,0
656495,0,0,1,0
656496,0,0,0,1
656497,0,0,0,1
656498,1,0,0,0
656499,1,1,1,1
656500,1,1,1,1
656501,1,0,1,0
656502,1,1,1,1
656503,1,1,1,1
656504,1,1,1,1
656505,1,1,1,1
656506,1,1,1,1
656507,1,0,0,0
656508,1,1,1,1
656509,1,1,1,1
656510,1,1,1,1
656511,1,0,1,1
656512,1,1,1,1
656513,1,0,1,1
656514,1,1,0,0
656515,0,1,0,1
656516,1,1,1,1
656517,1,0,0,1
656518,1,1,1,1
656519,1,1,1,1
656520,1,0,1,1
656521,1,1,1,1
656522,1,0,0,0
656523,1,1,1,1
656524,1,1,1,1
656525,1,1,1,1
656526,1,1,1,1
656527,1,1,1,1
656528,0,0,0,1
656529,1,0,1,0
656530,1,0,1,0
656531,0,1,0,1
656532,1,1,1,1
656533,1,1,1,1
656534,0,1,1,1
656535,1,1,1,1
656536,0,1,0,0
656537,1,0,0,0
656538,0,1,0,0
656539,0,0,1,0
656540,1,0,0,0
656541,0,0,0,1
656542,0,0,1,0
656543,0,0,0,1
656544,1,1,1,1
656545,1,1,1,1
656546,1,1,1,1
656547,1,1,1,0
656548,1,1,1,1
656549,1,0,1,1
656550,1,1,1,1
656551,1,1,0,1
656552,1,0,0,0
656553,1,0,0,0
656554,1,1,1,1
656555,1,0,0,0
656556,1,0,1,0
656557,1,0,0,1
656558,1,0,0,0
656559,1,0,0,0
656560,1,1,0,0
656561,1,1,0,0
656562,0,0,1,1
656563,1,1,1,1
656564,1,0,1,0
656565,0,0,1,0
656566,1,1,1,1
656567,0,1,1,1
656568,1,0,0,0
656569,1,0,0,0
656570,1,0,0,0
656571,1,0,0,0
656572,1,0,0,0
656573,1,0,0,0
656574,1,0,0,0
656575,1,1,1,1
656576,1,1,1,1
656577,0,1,0,0
656578,1,1,0,0
656579,0,1,1,1
656580,1,1,0,0
656581,1,0,0,0
656582,1,0,0,0
656583,1,1,1,1
656584,1,1,1,1
656585,1,1,1,1
656586,1,1,1,1
656587,1,1,1,1
656588,1,1,1,1
656589,1,1,1,1
656590,1,1,1,1
656591,1,1,1,1
656592,1,1,1,1
656593,1,1,1,1
656594,1,1,1,1
656595,1,1,1,1
656596,0,1,1,1
656597,1,1,0,1
656598,1,1,1,1
656599,1,1,1,1
656600,1,1,1,1
656601,1,1,1,1
656602,1,1,1,1
656603,1,1,1,1
656604,1,0,0,0
656605,1,1,1,1
656606,1,1,1,1
656607,1,1,0,0
656608,1,1,1,1
656609,1,0,0,0
656610,1,0,1,1
656611,1,1,1,1
656612,1,1,1,1
656613,1,1,1,1
656614,1,1,1,1
656615,1,1,1,1
656616,1,1,1,1
656617,1,1,1,1
656618,1,1,1,1
656619,1,1,1,1
656620,1,1,1,1
656621,1,1,0,1
656622,1,0,0,1
656623,1,0,0,0
656624,1,1,1,1
656625,1,1,1,0
656626,1,1,1,1
656627,1,1,1,1
656628,1,1,1,1
656629,1,1,1,0
656630,1,1,1,1
656631,1,1,0,0
656632,1,1,1,1
656633,1,0,0,0
656634,1,1,1,1
656635,1,1,1,1
656636,1,1,1,1
656637,1,1,1,1
656638,0,1,0,1
656639,1,1,1,1
656640,1,1,1,1
656641,1,1,1,1
656642,1,1,1,1
656643,0,1,1,1
656644,0,1,0,1
656645,0,1,1,0
656646,1,1,0,0
656647,1,0,0,0
656648,0,0,0,1
656649,0,0,0,1
656650,1,0,0,0
656651,1,1,1,1
656652,1,0,0,0
656653,1,0,1,0
656654,1,1,1,1
656655,1,1,1,1
656656,1,0,1,0
656657,1,1,1,1
656658,1,1,1,0
656659,1,1,1,1
656660,1,1,1,1
656661,1,0,1,0
656662,1,1,1,1
656663,1,1,1,1
656664,1,1,1,1
656665,1,0,1,0
656666,0,1,0,1
656667,1,0,1,0
656668,1,0,0,0
656669,1,1,1,1
656670,1,1,1,1
656671,1,1,1,1
656672,1,1,0,1
656673,1,1,1,1
656674,0,0,1,0
656675,1,0,0,1
656676,1,1,1,1
656677,1,1,1,1
656678,1,1,1,1
656679,1,1,1,1
656680,1,0,0,0
656681,1,0,1,0
656682,1,0,0,1
656683,1,0,0,1
656684,1,0,0,1
656685,1,0,0,1
656686,1,0,0,1
656687,1,0,0,1
656688,1,0,0,1
656689,0,0,0,1
656690,1,1,1,1
656691,1,1,1,1
656692,1,1,1,1
656693,1,0,0,0
656694,1,0,0,0
656695,1,1,1,1
656696,1,1,1,1
656697,1,1,1,1
656698,1,1,1,1
656699,1,1,1,1
656700,1,1,1,1
656701,0,1,0,1
656702,1,1,1,1
656703,1,0,0,0
656704,1,0,1,0
656705,1,1,1,1
656706,0,1,0,1
656707,1,1,1,1
656708,0,1,0,1
656709,1,0,1,0
656710,1,1,1,1
656711,1,1,0,1
656712,1,0,0,0
656713,1,0,1,1
656714,1,1,1,0
656715,1,0,0,0
656716,1,1,1,1
656717,1,0,0,0
656718,1,0,1,0
656719,1,1,1,1
656720,0,1,1,1
656721,1,0,0,1
656722,1,0,0,0
656723,1,0,1,0
656724,1,1,1,1
656725,1,1,1,1
656726,1,1,1,1
656727,1,0,1,0
656728,1,0,1,1
656729,1,1,1,1
656730,1,0,1,0
656731,1,1,1,1
656732,1,1,1,1
656733,1,1,1,0
656734,1,0,0,0
656735,1,0,0,0
656736,1,1,1,1
656737,1,1,1,1
656738,1,1,1,1
656739,1,1,0,0
656740,1,0,1,0
656741,0,1,1,0
656742,1,0,0,0
656743,1,1,1,1
656744,1,1,1,1
656745,1,1,1,1
656746,1,1,1,1
656747,1,1,1,1
656748,0,1,0,1
656749,1,1,1,1
656750,0,1,0,1
656751,1,1,1,1
656752,1,0,1,0
656753,0,1,0,1
656754,0,1,0,0
656755,0,0,0,1
656756,1,1,1,1
656757,0,1,1,1
656758,0,1,1,1
656759,1,1,1,1
656760,1,1,1,1
656761,1,1,1,1
656762,0,0,0,1
656763,1,1,1,1
656764,1,1,1,1
656765,1,1,1,1
656766,1,1,1,1
656767,1,1,1,1
656768,1,1,1,1
656769,1,1,1,1
656770,1,1,1,0
656771,1,1,1,1
656772,1,1,1,1
656773,1,0,0,0
656774,1,1,1,1
656775,1,1,1,1
656776,1,0,0,0
656777,0,0,0,1
656778,0,0,1,0
656779,0,1,0,0
656780,1,0,1,0
656781,1,0,0,0
656782,1,0,1,0
656783,1,0,1,0
656784,1,0,1,0
656785,1,0,1,0
656786,1,0,0,0
656787,1,0,1,0
656788,1,1,0,1
656789,0,1,1,1
656790,1,0,0,0
656791,1,0,0,0
656792,1,1,1,0
656793,1,1,1,1
656794,1,0,1,0
656795,1,0,1,0
656796,1,1,1,1
656797,1,1,1,1
656798,1,1,1,1
656799,1,1,1,1
656800,1,1,1,1
656801,1,1,1,1
656802,1,1,1,1
656803,1,1,1,1
656804,1,1,0,1
656805,1,1,0,1
656806,1,0,0,0
656807,0,1,0,1
656808,0,1,0,0
656809,1,1,1,1
656810,1,0,1,0
656811,1,1,1,1
656812,1,0,0,0
656813,1,1,1,1
656814,1,1,1,1
656815,1,0,0,0
656816,1,1,1,1
656817,1,0,1,1
656818,0,0,0,1
656819,1,1,1,1
656820,0,0,1,1
656821,1,0,0,1
656822,0,0,1,1
656823,0,0,1,1
656824,0,0,0,1
656825,0,0,1,0
656826,1,1,1,1
656827,1,1,1,1
656828,1,1,1,1
656829,1,1,1,1
656830,1,1,1,1
656831,1,1,0,1
656832,1,0,1,0
656833,1,0,0,0
656834,1,1,1,1
656835,1,1,1,1
656836,1,1,1,1
656837,1,1,1,1
656838,1,1,1,1
656839,0,1,1,1
656840,0,0,1,1
656841,1,0,0,0
656842,1,1,0,1
656843,1,0,0,0
656844,1,0,1,0
656845,0,1,1,1
656846,1,1,1,1
656847,1,1,1,1
656848,1,0,1,0
656849,1,1,0,1
656850,1,1,0,1
656851,0,0,1,0
656852,1,1,0,0
656853,1,0,0,0
656854,1,1,0,0
656855,1,1,0,1
656856,1,1,1,1
656857,1,1,1,1
656858,1,1,1,1
656859,1,0,1,0
656860,1,1,1,1
656861,1,1,1,1
656862,1,1,1,1
656863,1,1,1,1
656864,1,1,1,1
656865,1,0,0,0
656866,1,1,1,1
656867,1,1,1,1
656868,1,1,0,1
656869,1,0,1,0
656870,1,0,1,0
656871,1,0,0,0
656872,1,1,1,1
656873,1,0,0,0
656874,1,0,1,0
656875,1,1,1,1
656876,1,1,1,1
656877,1,0,1,0
656878,0,1,0,1
656879,0,0,0,1
656880,0,1,0,0
656881,1,0,0,0
656882,1,0,0,0
656883,1,1,1,1
656884,1,0,1,0
656885,1,0,0,0
656886,1,0,1,0
656887,1,0,1,0
656888,1,1,1,1
656889,1,1,0,1
656890,1,0,0,0
656891,1,0,0,0
656892,0,1,0,0
656893,0,0,0,1
656894,0,1,0,0
656895,0,0,1,0
656896,1,0,0,0
656897,0,0,1,0
656898,1,0,0,0
656899,0,0,0,1
656900,0,1,0,0
656901,0,1,0,0
656902,0,0,0,1
656903,0,0,1,0
656904,0,0,0,1
656905,0,0,1,0
656906,1,1,1,1
656907,1,0,0,0
656908,1,1,1,1
656909,1,0,1,0
656910,1,1,1,1
656911,1,1,1,1
656912,1,1,1,1
656913,1,1,1,1
656914,1,1,1,1
656915,1,0,0,0
656916,0,1,0,0
656917,0,0,0,1
656918,0,0,1,0
656919,1,1,1,1
656920,1,0,0,0
656921,1,0,0,0
656922,1,1,1,1
656923,0,1,0,0
656924,0,1,0,0
656925,0,0,0,1
656926,0,0,1,0
656927,0,0,0,1
656928,0,0,1,0
656929,1,0,0,0
656930,1,0,0,0
656931,1,1,1,1
656932,1,1,1,1
656933,1,0,0,0
656934,1,1,1,1
656935,1,1,1,1
656936,1,0,0,1
656937,1,1,1,1
656938,1,1,1,1
656939,1,1,1,1
656940,1,0,0,0
656941,1,1,1,1
656942,1,1,0,1
656943,1,1,0,1
656944,1,1,1,1
656945,1,0,0,0
656946,0,0,0,1
656947,0,1,0,0
656948,0,0,1,0
656949,1,0,0,0
656950,0,0,0,1
656951,0,0,1,0
656952,0,1,0,0
656953,1,1,1,1
656954,1,1,1,0
656955,0,0,1,1
656956,0,0,0,1
656957,1,1,1,1
656958,1,1,1,1
656959,1,1,1,1
656960,1,1,1,1
656961,1,1,1,1
656962,1,1,1,0
656963,1,0,1,1
656964,1,1,1,1
656965,1,0,1,0
656966,1,1,1,1
656967,1,1,1,1
656968,1,0,0,0
656969,1,1,1,1
656970,1,1,1,1
656971,1,0,0,1
656972,1,1,1,1
656973,1,1,1,1
656974,1,1,1,1
656975,1,1,1,1
656976,1,1,1,1
656977,1,1,1,1
656978,1,1,1,1
656979,1,1,1,1
656980,1,1,1,1
656981,1,1,1,1
656982,1,1,1,1
656983,1,1,1,1
656984,1,0,0,0
656985,1,1,1,1
656986,1,1,1,1
656987,1,1,1,0
656988,1,1,1,1
656989,1,1,1,1
656990,1,1,0,0
656991,1,1,1,1
656992,1,0,1,1
656993,1,1,0,1
656994,1,1,1,1
656995,1,1,1,1
656996,1,1,1,1
656997,1,1,1,1
656998,1,1,1,1
656999,1,1,1,1
657000,1,1,1,1
657001,1,1,1,1
657002,1,0,0,0
657003,1,1,1,1
657004,1,1,1,1
657005,1,1,1,1
657006,1,1,1,1
657007,1,1,1,1
657008,1,1,1,1
657009,1,1,1,1
657010,1,1,1,1
657011,1,1,1,1
657012,1,1,1,1
657013,1,1,0,1
657014,1,0,0,0
657015,1,0,1,0
657016,1,1,1,1
657017,1,1,1,0
657018,1,1,1,1
657019,1,1,1,1
657020,1,1,1,1
657021,1,1,1,1
657022,0,0,0,1
657023,0,0,0,1
657024,0,0,1,0
657025,0,0,1,0
657026,0,1,0,0
657027,0,1,0,0
657028,1,0,0,0
657029,1,0,0,0
657030,0,1,1,1
657031,1,0,1,0
657032,1,1,1,1
657033,1,1,1,1
657034,1,1,1,1
657035,1,1,0,1
657036,0,1,0,0
657037,0,0,0,1
657038,1,1,1,1
657039,1,0,1,0
657040,1,1,1,1
657041,1,1,1,1
657042,1,0,0,0
657043,1,1,1,0
657044,1,1,1,1
657045,1,0,0,1
657046,1,0,1,1
657047,1,1,1,0
657048,1,1,1,1
657049,1,1,1,0
657050,1,1,1,1
657051,1,1,1,1
657052,1,1,1,1
657053,1,1,1,1
657054,1,1,1,1
657055,1,1,1,1
657056,1,1,1,1
657057,1,1,1,1
657058,0,1,1,1
657059,1,1,0,1
657060,0,1,1,1
657061,1,0,1,0
657062,1,1,1,1
657063,0,1,0,1
657064,1,1,1,1
657065,1,0,0,0
657066,0,0,1,0
657067,0,1,0,0
657068,1,1,1,0
657069,0,1,0,1
657070,1,0,1,0
657071,1,0,1,0
657072,1,0,1,0
657073,1,1,1,1
657074,1,0,1,0
657075,1,0,1,0
657076,1,1,1,1
657077,1,0,0,0
657078,1,0,0,0
657079,1,1,1,1
657080,1,1,1,1
657081,1,1,1,1
657082,1,1,1,1
657083,1,1,1,1
657084,1,0,0,0
657085,0,1,1,1
657086,1,1,1,1
657087,1,1,1,1
657088,1,1,1,1
657089,1,0,0,1
657090,1,0,0,1
657091,1,0,0,1
657092,1,1,1,1
657093,1,1,1,1
657094,0,0,1,1
657095,1,1,1,1
657096,1,1,1,1
657097,1,1,1,1
657098,1,1,1,1
657099,1,1,1,1
657100,1,1,1,1
657101,1,1,1,1
657102,1,1,1,1
657103,1,1,1,1
657104,1,1,1,1
657105,1,0,0,0
657106,1,1,1,1
657107,1,0,0,0
657108,1,1,1,1
657109,1,1,1,1
657110,1,1,1,1
657111,1,1,1,1
657112,1,0,1,0
657113,1,1,1,1
657114,1,1,1,1
657115,1,0,0,0
657116,0,1,0,0
657117,0,0,1,0
657118,1,1,1,1
657119,1,1,0,1
657120,1,1,1,1
657121,1,1,1,1
657122,1,1,1,0
657123,1,1,1,1
657124,1,1,0,1
657125,1,1,1,1
657126,1,1,1,1
657127,1,0,1,0
657128,1,0,0,0
657129,1,0,1,0
657130,1,1,1,1
657131,1,1,1,1
657132,1,1,1,1
657133,1,1,1,1
657134,1,0,1,0
657135,1,1,1,1
657136,1,1,1,1
657137,1,0,1,1
657138,1,1,1,1
657139,1,1,1,1
657140,1,1,1,1
657141,1,1,1,1
657142,1,1,1,1
657143,1,1,1,1
657144,1,1,1,1
657145,1,0,1,0
657146,1,1,1,1
657147,1,1,1,1
657148,1,1,1,1
657149,1,1,1,1
657150,1,1,1,1
657151,1,0,1,0
657152,1,0,1,0
657153,1,1,1,1
657154,1,0,1,1
657155,0,1,0,0
657156,0,0,0,1
657157,0,0,1,0
657158,1,0,0,0
657159,1,0,0,0
657160,0,0,0,1
657161,0,0,0,1
657162,0,1,0,0
657163,0,1,0,0
657164,0,0,1,0
657165,0,1,0,0
657166,1,0,1,0
657167,1,1,1,1
657168,1,0,0,0
657169,1,0,0,1
657170,1,1,1,1
657171,1,1,1,1
657172,1,1,1,1
657173,0,1,0,0
657174,0,0,1,0
657175,0,0,0,1
657176,1,1,0,0
657177,1,0,0,0
657178,1,0,1,0
657179,1,1,1,1
657180,1,1,1,1
657181,1,1,1,1
657182,1,1,1,1
657183,1,0,1,0
657184,1,1,1,1
657185,1,0,0,0
657186,1,1,1,1
657187,1,1,1,1
657188,1,0,1,0
657189,1,1,0,1
657190,1,1,1,1
657191,1,1,1,1
657192,1,0,1,0
657193,1,1,0,1
657194,0,0,1,0
657195,0,0,0,1
657196,0,1,0,0
657197,0,1,0,0
657198,1,0,0,0
657199,0,0,1,0
657200,1,0,0,0
657201,1,0,0,0
657202,1,0,0,0
657203,0,0,1,0
657204,1,0,1,1
657205,1,0,1,1
657206,1,1,1,1
657207,1,1,1,1
657208,1,0,0,0
657209,1,0,0,0
657210,1,1,1,1
657211,1,1,1,1
657212,1,0,0,0
657213,0,0,1,0
657214,0,0,0,1
657215,1,0,0,0
657216,1,1,1,1
657217,1,1,1,1
657218,1,0,1,0
657219,1,0,0,0
657220,1,0,0,0
657221,1,0,0,0
657222,1,0,0,0
657223,1,1,1,1
657224,1,0,1,0
657225,1,1,0,1
657226,1,1,0,1
657227,1,1,0,1
657228,1,1,0,1
657229,1,1,1,1
657230,1,1,1,1
657231,1,1,1,1
657232,1,1,1,1
657233,1,1,1,1
657234,1,1,1,1
657235,1,0,0,1
657236,1,0,0,0
657237,1,0,0,0
657238,1,1,1,1
657239,1,1,1,1
657240,1,1,1,1
657241,1,0,0,0
657242,1,1,0,1
657243,1,1,0,1
657244,1,0,0,0
657245,1,0,0,0
657246,1,1,0,1
657247,1,1,1,1
657248,1,1,1,1
657249,1,1,1,1
657250,0,1,1,1
657251,1,1,0,0
657252,0,0,0,1
657253,0,1,0,0
657254,0,0,1,0
657255,1,1,1,1
657256,1,1,1,1
657257,1,1,1,1
657258,1,1,1,1
657259,1,1,1,1
657260,1,1,1,1
657261,1,1,1,1
657262,1,0,1,0
657263,0,0,0,1
657264,0,1,0,0
657265,1,0,0,0
657266,0,1,0,0
657267,0,0,0,1
657268,1,0,0,0
657269,0,0,1,0
657270,0,0,1,0
657271,1,0,1,1
657272,1,1,1,0
657273,1,1,1,0
657274,0,1,1,0
657275,1,1,1,1
657276,0,0,0,1
657277,0,1,0,0
657278,0,0,1,0
657279,1,0,0,0
657280,1,0,0,0
657281,0,0,0,1
657282,0,1,0,0
657283,0,0,1,0
657284,1,1,1,1
657285,1,0,0,0
657286,1,1,1,1
657287,1,1,1,1
657288,0,0,1,0
657289,1,0,0,0
657290,1,0,0,0
657291,1,0,1,0
657292,1,1,1,1
657293,1,1,1,1
657294,1,1,1,1
657295,1,1,1,1
657296,1,1,1,1
